,carat,color,cut,clarity,price
14595,0.3,J,Ideal,SI2,436
14596,0.3,J,Ideal,SI2,378
14597,0.3,J,Ideal,SI2,339
14598,0.3,J,Ideal,SI2,356
14599,0.3,J,Ideal,SI2,390
14600,0.3,J,Ideal,SI2,361
14601,0.3,J,Ideal,SI2,355
14602,0.3,J,Ideal,SI2,395
14603,0.3,J,Ideal,SI2,375
14604,0.3,J,Ideal,SI2,304
14605,0.3,J,Ideal,SI2,344
14606,0.3,J,Ideal,SI2,368
14607,0.3,J,Ideal,SI2,370
14608,0.3,J,Ideal,SI2,410
14609,0.3,J,Ideal,SI2,332
14610,0.3,J,Ideal,SI2,343
14611,0.3,J,Ideal,SI2,362
14612,0.3,J,Ideal,SI2,348
14613,0.3,J,Ideal,SI2,349
14614,0.3,J,Ideal,SI2,346
14615,0.3,J,Ideal,SI2,361
14616,0.3,J,Ideal,SI2,335
14617,0.3,J,Ideal,SI2,325
14618,0.3,J,Ideal,SI2,348
14619,0.3,J,Ideal,SI2,328
14620,0.3,J,Ideal,SI2,339
14621,0.3,J,Ideal,SI2,348
14622,0.3,J,Ideal,SI2,353
14623,0.3,J,Ideal,SI2,373
14624,0.3,J,Ideal,SI2,375
14625,0.3,J,Ideal,SI2,352
14626,0.3,J,Ideal,SI2,353
14627,0.3,J,Ideal,SI2,355
14628,0.3,J,Ideal,SI2,378
14629,0.3,J,Ideal,SI2,322
14630,0.3,J,Ideal,SI2,337
14631,0.3,J,Ideal,SI2,361
14632,0.3,J,Ideal,SI2,329
14633,0.3,J,Ideal,SI2,381
14634,0.3,J,Ideal,SI2,314
14635,0.3,J,Ideal,SI2,337
14636,0.3,J,Ideal,SI2,387
14637,0.3,J,Ideal,SI2,323
14638,0.3,J,Ideal,SI2,352
14639,0.3,J,Ideal,SI2,370
14640,0.3,J,Ideal,SI2,374
14641,0.3,J,Ideal,SI2,337
14642,0.3,J,Ideal,SI2,323
14643,0.3,J,Ideal,SI2,328
14644,0.3,J,Ideal,SI2,362
14645,0.3,J,Ideal,SI2,376
14646,0.3,J,Ideal,SI2,330
14647,0.3,J,Ideal,SI2,367
14648,0.3,J,Ideal,SI2,334
14649,0.3,J,Ideal,SI2,355
14650,0.3,J,Ideal,SI2,358
14651,0.3,J,Ideal,SI2,381
14652,0.3,J,Ideal,SI2,364
14653,0.3,J,Ideal,SI2,358
14654,0.3,J,Ideal,SI2,375
14655,0.3,J,Ideal,SI2,361
14656,0.3,J,Ideal,SI2,370
14657,0.3,J,Ideal,SI2,331
14658,0.3,J,Ideal,SI2,356
14659,0.3,J,Ideal,SI2,384
14660,0.3,J,Ideal,SI2,332
14661,0.3,J,Ideal,SI2,355
14662,0.3,J,Ideal,SI2,370
14663,0.3,J,Ideal,SI2,364
14664,0.3,J,Ideal,SI2,345
14665,0.3,J,Ideal,SI2,317
14666,0.3,J,Ideal,SI2,329
14667,0.3,J,Ideal,SI2,353
14668,0.3,J,Ideal,SI2,361
14669,0.3,J,Ideal,SI2,334
14670,0.3,J,Ideal,SI2,337
14671,0.3,J,Ideal,SI2,350
14672,0.3,J,Ideal,SI2,337
14673,0.3,J,Ideal,SI2,361
14674,0.3,J,Ideal,SI2,337
14675,0.3,J,Ideal,SI2,333
14676,0.3,J,Ideal,SI2,358
14677,0.3,J,Ideal,SI2,373
14678,0.3,J,Ideal,SI2,352
14679,0.3,J,Ideal,SI2,381
14680,0.3,J,Ideal,SI2,348
14681,0.3,J,Ideal,SI2,325
14682,0.3,J,Ideal,SI2,350
14683,0.3,J,Ideal,SI2,378
14684,0.3,J,Ideal,SI2,355
14685,0.3,J,Ideal,SI2,337
14686,0.3,J,Ideal,SI2,352
14687,0.3,J,Ideal,SI2,330
14688,0.3,J,Ideal,SI2,342
14689,0.3,J,Ideal,SI2,337
14690,0.3,J,Ideal,SI2,334
14691,0.3,J,Ideal,SI2,346
14692,0.3,J,Ideal,SI2,370
14693,0.3,J,Ideal,SI2,373
14694,0.3,J,Ideal,SI2,378
14695,0.3,J,Ideal,SI2,376
14696,0.3,J,Ideal,SI2,337
14697,0.3,J,Ideal,SI2,334
14698,0.3,J,Ideal,SI2,353
14699,0.3,J,Ideal,SI2,348
14700,0.3,J,Ideal,SI2,369
14701,0.3,J,Ideal,SI2,334
14702,0.3,J,Ideal,SI2,371
14703,0.3,J,Ideal,SI2,326
14704,0.3,J,Ideal,SI2,332
14705,0.3,J,Ideal,SI2,332
14706,0.3,J,Ideal,SI2,343
14707,0.3,J,Ideal,SI2,334
14708,0.3,J,Ideal,SI2,350
14709,0.3,J,Ideal,SI2,349
14710,0.3,J,Ideal,SI2,343
14711,0.3,J,Ideal,SI2,375
14712,0.3,J,Ideal,SI2,331
14713,0.3,J,Ideal,SI2,328
14714,0.3,J,Ideal,SI2,378
14715,0.3,J,Ideal,SI2,384
14716,0.3,J,Ideal,SI2,362
14717,0.3,J,Ideal,SI2,336
14718,0.3,J,Ideal,SI2,353
14719,0.3,J,Ideal,SI2,370
14720,0.3,J,Ideal,SI2,358
14721,0.3,J,Ideal,SI2,370
14722,0.3,J,Ideal,SI2,323
14723,0.3,J,Ideal,SI2,372
14724,0.3,J,Ideal,SI2,350
14725,0.3,J,Ideal,SI2,325
14726,0.3,J,Ideal,SI2,334
14727,0.3,J,Ideal,SI2,353
14728,0.3,J,Ideal,SI2,345
14729,0.3,J,Ideal,SI2,367
14730,0.3,J,Ideal,SI2,345
14731,0.3,J,Very Good,SI2,330
14732,0.3,J,Very Good,SI2,319
14733,0.3,J,Very Good,SI2,349
14734,0.3,J,Very Good,SI2,383
14735,0.3,J,Very Good,SI2,350
14736,0.3,J,Very Good,SI2,315
14737,0.3,J,Very Good,SI2,378
14738,0.3,J,Very Good,SI2,333
14739,0.3,J,Very Good,SI2,378
14740,0.3,J,Very Good,SI2,329
14741,0.3,J,Very Good,SI2,355
14742,0.3,J,Very Good,SI2,355
14743,0.3,J,Very Good,SI2,364
14744,0.3,J,Very Good,SI2,376
14745,0.3,J,Very Good,SI2,335
14746,0.3,J,Very Good,SI2,362
14747,0.3,J,Very Good,SI2,348
14748,0.3,J,Very Good,SI2,376
14749,0.3,J,Very Good,SI2,376
14750,0.3,J,Very Good,SI2,364
14751,0.3,J,Very Good,SI2,361
14752,0.3,J,Very Good,SI2,320
14753,0.3,J,Very Good,SI2,341
14754,0.3,J,Very Good,SI2,342
14755,0.3,J,Very Good,SI2,337
14756,0.3,J,Very Good,SI2,342
14757,0.3,J,Very Good,SI2,359
14758,0.3,J,Very Good,SI2,346
14759,0.3,J,Very Good,SI2,361
14760,0.3,J,Good,SI2,325
14761,0.3,J,Good,SI2,341
14762,0.3,J,Good,SI2,344
14763,0.3,J,Ideal,SI2,336
14764,0.3,K,Good,SI2,314
14765,0.3,K,Good,SI2,319
14766,0.3,K,Good,SI2,314
14767,0.3,K,Ideal,SI2,329
14768,0.3,K,Ideal,SI2,317
14769,0.3,K,Ideal,SI2,317
14770,0.3,K,Very Good,SI2,283
14771,0.3,K,Very Good,SI2,324
14772,0.3,K,Very Good,SI2,314
14773,0.3,K,Very Good,SI2,324
14774,0.3,K,Very Good,SI2,319
14775,0.3,K,Very Good,SI2,324
14776,0.3,K,Very Good,SI2,319
14777,0.3,K,Very Good,SI2,334
14778,0.3,K,Very Good,SI2,329
14779,0.3,K,Very Good,SI2,324
14780,0.3,K,Very Good,SI2,319
14781,0.3,K,Very Good,SI2,319
14782,0.3,K,Very Good,SI2,334
14783,0.3,K,Good,SI2,319
14784,0.3,K,Good,SI2,309
14785,0.3,D,Good,VS1,524
14786,0.3,D,Astor Ideal,VS1,788
14787,0.3,D,Astor Ideal,VS1,847
14788,0.3,D,Good,VS1,544
14789,0.3,D,Good,VS1,499
14790,0.3,D,Good,VS1,544
14791,0.3,D,Good,VS1,663
14792,0.3,D,Good,VS1,541
14793,0.3,D,Good,VS1,616
14794,0.3,D,Ideal,VS1,567
14795,0.3,D,Ideal,VS1,603
14796,0.3,D,Ideal,VS1,603
14797,0.3,D,Ideal,VS1,601
14798,0.3,D,Ideal,VS1,634
14799,0.3,D,Ideal,VS1,598
14800,0.3,D,Ideal,VS1,616
14801,0.3,D,Ideal,VS1,627
14802,0.3,D,Ideal,VS1,621
14803,0.3,D,Ideal,VS1,622
14804,0.3,D,Ideal,VS1,601
14805,0.3,D,Ideal,VS1,626
14806,0.3,D,Ideal,VS1,622
14807,0.3,D,Ideal,VS1,631
14808,0.3,D,Ideal,VS1,626
14809,0.3,D,Ideal,VS1,606
14810,0.3,D,Ideal,VS1,626
14811,0.3,D,Ideal,VS1,610
14812,0.3,D,Ideal,VS1,598
14813,0.3,D,Ideal,VS1,608
14814,0.3,D,Ideal,VS1,636
14815,0.3,D,Ideal,VS1,622
14816,0.3,D,Ideal,VS1,658
14817,0.3,D,Ideal,VS1,601
14818,0.3,D,Ideal,VS1,606
14819,0.3,D,Ideal,VS1,615
14820,0.3,D,Ideal,VS1,616
14821,0.3,D,Ideal,VS1,557
14822,0.3,D,Ideal,VS1,606
14823,0.3,D,Ideal,VS1,603
14824,0.3,D,Ideal,VS1,601
14825,0.3,D,Ideal,VS1,622
14826,0.3,D,Ideal,VS1,601
14827,0.3,D,Ideal,VS1,596
14828,0.3,D,Ideal,VS1,606
14829,0.3,D,Ideal,VS1,603
14830,0.3,D,Ideal,VS1,601
14831,0.3,D,Ideal,VS1,608
14832,0.3,D,Ideal,VS1,632
14833,0.3,D,Ideal,VS1,598
14834,0.3,D,Ideal,VS1,618
14835,0.3,D,Ideal,VS1,633
14836,0.3,D,Ideal,VS1,581
14837,0.3,D,Ideal,VS1,626
14838,0.3,D,Ideal,VS1,608
14839,0.3,D,Ideal,VS1,618
14840,0.3,D,Ideal,VS1,611
14841,0.3,D,Ideal,VS1,618
14842,0.3,D,Ideal,VS1,598
14843,0.3,D,Ideal,VS1,601
14844,0.3,D,Ideal,VS1,608
14845,0.3,D,Ideal,VS1,613
14846,0.3,D,Ideal,VS1,598
14847,0.3,D,Ideal,VS1,631
14848,0.3,D,Ideal,VS1,601
14849,0.3,D,Ideal,VS1,644
14850,0.3,D,Ideal,VS1,628
14851,0.3,D,Ideal,VS1,596
14852,0.3,D,Ideal,VS1,613
14853,0.3,D,Ideal,VS1,610
14854,0.3,D,Ideal,VS1,627
14855,0.3,D,Ideal,VS1,641
14856,0.3,D,Ideal,VS1,636
14857,0.3,D,Ideal,VS1,622
14858,0.3,D,Ideal,VS1,601
14859,0.3,D,Ideal,VS1,686
14860,0.3,D,Ideal,VS1,632
14861,0.3,D,Ideal,VS1,620
14862,0.3,D,Ideal,VS1,610
14863,0.3,D,Ideal,VS1,608
14864,0.3,D,Ideal,VS1,613
14865,0.3,D,Ideal,VS1,626
14866,0.3,D,Ideal,VS1,601
14867,0.3,D,Ideal,VS1,610
14868,0.3,D,Ideal,VS1,636
14869,0.3,D,Ideal,VS1,632
14870,0.3,D,Ideal,VS1,603
14871,0.3,D,Ideal,VS1,598
14872,0.3,D,Ideal,VS1,613
14873,0.3,D,Ideal,VS1,613
14874,0.3,D,Ideal,VS1,603
14875,0.3,D,Ideal,VS1,588
14876,0.3,D,Ideal,VS1,606
14877,0.3,D,Ideal,VS1,632
14878,0.3,D,Ideal,VS1,608
14879,0.3,D,Ideal,VS1,603
14880,0.3,D,Ideal,VS1,603
14881,0.3,D,Ideal,VS1,603
14882,0.3,D,Ideal,VS1,628
14883,0.3,D,Ideal,VS1,623
14884,0.3,D,Ideal,VS1,611
14885,0.3,D,Ideal,VS1,636
14886,0.3,D,Ideal,VS1,603
14887,0.3,D,Ideal,VS1,632
14888,0.3,D,Ideal,VS1,608
14889,0.3,D,Ideal,VS1,613
14890,0.3,D,Ideal,VS1,627
14891,0.3,D,Ideal,VS1,621
14892,0.3,D,Ideal,VS1,627
14893,0.3,D,Ideal,VS1,610
14894,0.3,D,Ideal,VS1,648
14895,0.3,D,Ideal,VS1,620
14896,0.3,D,Ideal,VS1,611
14897,0.3,D,Ideal,VS1,637
14898,0.3,D,Ideal,VS1,598
14899,0.3,D,Ideal,VS1,632
14900,0.3,D,Ideal,VS1,636
14901,0.3,D,Ideal,VS1,608
14902,0.3,D,Ideal,VS1,613
14903,0.3,D,Ideal,VS1,636
14904,0.3,D,Ideal,VS1,626
14905,0.3,D,Ideal,VS1,637
14906,0.3,D,Ideal,VS1,598
14907,0.3,D,Ideal,VS1,601
14908,0.3,D,Ideal,VS1,613
14909,0.3,D,Ideal,VS1,610
14910,0.3,D,Ideal,VS1,608
14911,0.3,D,Ideal,VS1,636
14912,0.3,D,Ideal,VS1,618
14913,0.3,D,Ideal,VS1,613
14914,0.3,D,Ideal,VS1,627
14915,0.3,D,Ideal,VS1,603
14916,0.3,D,Ideal,VS1,601
14917,0.3,D,Ideal,VS1,621
14918,0.3,D,Ideal,VS1,603
14919,0.3,D,Ideal,VS1,634
14920,0.3,D,Ideal,VS1,606
14921,0.3,D,Ideal,VS1,601
14922,0.3,D,Ideal,VS1,601
14923,0.3,D,Ideal,VS1,594
14924,0.3,D,Ideal,VS1,631
14925,0.3,D,Ideal,VS1,606
14926,0.3,D,Ideal,VS1,608
14927,0.3,D,Ideal,VS1,598
14928,0.3,D,Ideal,VS1,631
14929,0.3,D,Ideal,VS1,618
14930,0.3,D,Ideal,VS1,613
14931,0.3,D,Ideal,VS1,639
14932,0.3,D,Ideal,VS1,620
14933,0.3,D,Ideal,VS1,606
14934,0.3,D,Ideal,VS1,606
14935,0.3,D,Ideal,VS1,596
14936,0.3,D,Ideal,VS1,623
14937,0.3,D,Ideal,VS1,601
14938,0.3,D,Ideal,VS1,627
14939,0.3,D,Ideal,VS1,603
14940,0.3,D,Ideal,VS1,611
14941,0.3,D,Ideal,VS1,631
14942,0.3,D,Ideal,VS1,606
14943,0.3,D,Ideal,VS1,603
14944,0.3,D,Ideal,VS1,608
14945,0.3,D,Ideal,VS1,601
14946,0.3,D,Ideal,VS1,636
14947,0.3,D,Ideal,VS1,636
14948,0.3,D,Ideal,VS1,626
14949,0.3,D,Ideal,VS1,613
14950,0.3,D,Ideal,VS1,627
14951,0.3,D,Ideal,VS1,627
14952,0.3,D,Ideal,VS1,603
14953,0.3,D,Ideal,VS1,618
14954,0.3,D,Ideal,VS1,613
14955,0.3,D,Ideal,VS1,618
14956,0.3,D,Ideal,VS1,632
14957,0.3,D,Ideal,VS1,622
14958,0.3,D,Ideal,VS1,613
14959,0.3,D,Ideal,VS1,601
14960,0.3,D,Ideal,VS1,596
14961,0.3,D,Ideal,VS1,633
14962,0.3,D,Ideal,VS1,610
14963,0.3,D,Ideal,VS1,613
14964,0.3,D,Ideal,VS1,618
14965,0.3,D,Ideal,VS1,601
14966,0.3,D,Ideal,VS1,603
14967,0.3,D,Ideal,VS1,632
14968,0.3,D,Ideal,VS1,603
14969,0.3,D,Ideal,VS1,606
14970,0.3,D,Ideal,VS1,623
14971,0.3,D,Ideal,VS1,596
14972,0.3,D,Ideal,VS1,606
14973,0.3,D,Ideal,VS1,615
14974,0.3,D,Ideal,VS1,613
14975,0.3,D,Ideal,VS1,631
14976,0.3,D,Ideal,VS1,603
14977,0.3,D,Ideal,VS1,601
14978,0.3,D,Ideal,VS1,622
14979,0.3,D,Ideal,VS1,622
14980,0.3,D,Ideal,VS1,630
14981,0.3,D,Ideal,VS1,601
14982,0.3,D,Ideal,VS1,606
14983,0.3,D,Ideal,VS1,610
14984,0.3,D,Ideal,VS1,606
14985,0.3,D,Ideal,VS1,621
14986,0.3,D,Ideal,VS1,618
14987,0.3,D,Ideal,VS1,622
14988,0.3,D,Ideal,VS1,601
14989,0.3,D,Ideal,VS1,610
14990,0.3,D,Ideal,VS1,636
14991,0.3,D,Ideal,VS1,636
14992,0.3,D,Ideal,VS1,618
14993,0.3,D,Ideal,VS1,622
14994,0.3,D,Ideal,VS1,632
14995,0.3,D,Ideal,VS1,603
14996,0.3,D,Ideal,VS1,606
14997,0.3,D,Ideal,VS1,631
14998,0.3,D,Ideal,VS1,622
14999,0.3,D,Ideal,VS1,651
15000,0.3,D,Ideal,VS1,639
15001,0.3,D,Ideal,VS1,636
15002,0.3,D,Ideal,VS1,620
15003,0.3,D,Ideal,VS1,608
15004,0.3,D,Ideal,VS1,621
15005,0.3,D,Ideal,VS1,598
15006,0.3,D,Ideal,VS1,616
15007,0.3,D,Ideal,VS1,601
15008,0.3,D,Ideal,VS1,618
15009,0.3,D,Ideal,VS1,641
15010,0.3,D,Ideal,VS1,606
15011,0.3,D,Ideal,VS1,608
15012,0.3,D,Ideal,VS1,626
15013,0.3,D,Ideal,VS1,603
15014,0.3,D,Ideal,VS1,632
15015,0.3,D,Ideal,VS1,642
15016,0.3,D,Ideal,VS1,628
15017,0.3,D,Ideal,VS1,598
15018,0.3,D,Ideal,VS1,598
15019,0.3,D,Ideal,VS1,603
15020,0.3,D,Ideal,VS1,608
15021,0.3,D,Ideal,VS1,618
15022,0.3,D,Ideal,VS1,608
15023,0.3,D,Ideal,VS1,627
15024,0.3,D,Ideal,VS1,608
15025,0.3,D,Ideal,VS1,603
15026,0.3,D,Ideal,VS1,621
15027,0.3,D,Ideal,VS1,633
15028,0.3,D,Ideal,VS1,620
15029,0.3,D,Ideal,VS1,627
15030,0.3,D,Ideal,VS1,613
15031,0.3,D,Ideal,VS1,618
15032,0.3,D,Ideal,VS1,576
15033,0.3,D,Ideal,VS1,632
15034,0.3,D,Ideal,VS1,642
15035,0.3,D,Ideal,VS1,603
15036,0.3,D,Ideal,VS1,606
15037,0.3,D,Ideal,VS1,618
15038,0.3,D,Ideal,VS1,611
15039,0.3,D,Ideal,VS1,613
15040,0.3,D,Ideal,VS1,626
15041,0.3,D,Ideal,VS1,626
15042,0.3,D,Ideal,VS1,632
15043,0.3,D,Ideal,VS1,601
15044,0.3,D,Ideal,VS1,621
15045,0.3,D,Ideal,VS1,616
15046,0.3,D,Ideal,VS1,613
15047,0.3,D,Ideal,VS1,601
15048,0.3,D,Ideal,VS1,627
15049,0.3,D,Ideal,VS1,627
15050,0.3,D,Ideal,VS1,608
15051,0.3,D,Ideal,VS1,634
15052,0.3,D,Ideal,VS1,608
15053,0.3,D,Ideal,VS1,608
15054,0.3,D,Ideal,VS1,627
15055,0.3,D,Ideal,VS1,622
15056,0.3,D,Ideal,VS1,627
15057,0.3,D,Ideal,VS1,618
15058,0.3,D,Ideal,VS1,622
15059,0.3,D,Ideal,VS1,627
15060,0.3,D,Ideal,VS1,601
15061,0.3,D,Ideal,VS1,601
15062,0.3,D,Ideal,VS1,608
15063,0.3,D,Ideal,VS1,613
15064,0.3,D,Ideal,VS1,608
15065,0.3,D,Ideal,VS1,608
15066,0.3,D,Ideal,VS1,627
15067,0.3,D,Ideal,VS1,627
15068,0.3,D,Ideal,VS1,627
15069,0.3,D,Ideal,VS1,611
15070,0.3,D,Ideal,VS1,608
15071,0.3,D,Ideal,VS1,618
15072,0.3,D,Ideal,VS1,632
15073,0.3,D,Ideal,VS1,639
15074,0.3,D,Ideal,VS1,613
15075,0.3,D,Ideal,VS1,632
15076,0.3,D,Ideal,VS1,622
15077,0.3,D,Ideal,VS1,634
15078,0.3,D,Ideal,VS1,598
15079,0.3,D,Ideal,VS1,598
15080,0.3,D,Ideal,VS1,608
15081,0.3,D,Ideal,VS1,627
15082,0.3,D,Ideal,VS1,627
15083,0.3,D,Ideal,VS1,606
15084,0.3,D,Ideal,VS1,724
15085,0.3,D,Ideal,VS1,762
15086,0.3,D,Ideal,VS1,577
15087,0.3,D,Ideal,VS1,757
15088,0.3,D,Ideal,VS1,562
15089,0.3,D,Ideal,VS1,562
15090,0.3,D,Ideal,VS1,562
15091,0.3,D,Ideal,VS1,562
15092,0.3,D,Ideal,VS1,562
15093,0.3,D,Ideal,VS1,563
15094,0.3,D,Ideal,VS1,562
15095,0.3,D,Ideal,VS1,563
15096,0.3,D,Ideal,VS1,543
15097,0.3,D,Ideal,VS1,562
15098,0.3,D,Ideal,VS1,562
15099,0.3,D,Ideal,VS1,562
15100,0.3,D,Ideal,VS1,562
15101,0.3,D,Ideal,VS1,563
15102,0.3,D,Ideal,VS1,586
15103,0.3,D,Ideal,VS1,562
15104,0.3,D,Ideal,VS1,662
15105,0.3,D,Ideal,VS1,543
15106,0.3,D,Ideal,VS1,654
15107,0.3,D,Ideal,VS1,562
15108,0.3,D,Ideal,VS1,543
15109,0.3,D,Ideal,VS1,524
15110,0.3,D,Ideal,VS1,543
15111,0.3,D,Ideal,VS1,562
15112,0.3,D,Ideal,VS1,586
15113,0.3,D,Ideal,VS1,561
15114,0.3,D,Ideal,VS1,501
15115,0.3,D,Ideal,VS1,538
15116,0.3,D,Ideal,VS1,612
15117,0.3,D,Ideal,VS1,644
15118,0.3,D,Ideal,VS1,519
15119,0.3,D,Ideal,VS1,721
15120,0.3,D,Ideal,VS1,530
15121,0.3,D,Ideal,VS1,517
15122,0.3,D,Ideal,VS1,558
15123,0.3,D,Ideal,VS1,596
15124,0.3,D,Ideal,VS1,551
15125,0.3,D,Ideal,VS1,649
15126,0.3,D,Ideal,VS1,673
15127,0.3,D,Ideal,VS1,517
15128,0.3,D,Ideal,VS1,611
15129,0.3,D,Ideal,VS1,559
15130,0.3,D,Ideal,VS1,546
15131,0.3,D,Ideal,VS1,586
15132,0.3,D,Ideal,VS1,543
15133,0.3,D,Ideal,VS1,611
15134,0.3,D,Ideal,VS1,611
15135,0.3,D,Ideal,VS1,692
15136,0.3,D,Ideal,VS1,639
15137,0.3,D,Ideal,VS1,499
15138,0.3,D,Ideal,VS1,518
15139,0.3,D,Ideal,VS1,518
15140,0.3,D,Ideal,VS1,518
15141,0.3,D,Ideal,VS1,692
15142,0.3,D,Ideal,VS1,586
15143,0.3,D,Ideal,VS1,621
15144,0.3,D,Ideal,VS1,602
15145,0.3,D,Ideal,VS1,704
15146,0.3,D,Ideal,VS1,680
15147,0.3,D,Ideal,VS1,649
15148,0.3,D,Ideal,VS1,684
15149,0.3,D,Ideal,VS1,596
15150,0.3,D,Ideal,VS1,573
15151,0.3,D,Ideal,VS1,586
15152,0.3,D,Ideal,VS1,689
15153,0.3,D,Ideal,VS1,649
15154,0.3,D,Ideal,VS1,735
15155,0.3,D,Ideal,VS1,547
15156,0.3,D,Ideal,VS1,543
15157,0.3,D,Ideal,VS1,728
15158,0.3,D,Ideal,VS1,559
15159,0.3,D,Ideal,VS1,537
15160,0.3,D,Ideal,VS1,611
15161,0.3,D,Ideal,VS1,659
15162,0.3,D,Ideal,VS1,501
15163,0.3,D,Ideal,VS1,612
15164,0.3,D,Ideal,VS1,559
15165,0.3,D,Ideal,VS1,535
15166,0.3,D,Ideal,VS1,612
15167,0.3,D,Ideal,VS1,548
15168,0.3,D,Ideal,VS1,649
15169,0.3,D,Ideal,VS1,538
15170,0.3,D,Ideal,VS1,602
15171,0.3,D,Ideal,VS1,559
15172,0.3,D,Ideal,VS1,768
15173,0.3,D,Ideal,VS1,573
15174,0.3,D,Ideal,VS1,547
15175,0.3,D,Ideal,VS1,565
15176,0.3,D,Ideal,VS1,698
15177,0.3,D,Ideal,VS1,649
15178,0.3,D,Ideal,VS1,644
15179,0.3,D,Ideal,VS1,615
15180,0.3,D,Ideal,VS1,539
15181,0.3,D,Ideal,VS1,576
15182,0.3,D,Ideal,VS1,645
15183,0.3,D,Ideal,VS1,695
15184,0.3,D,Ideal,VS1,547
15185,0.3,D,Ideal,VS1,644
15186,0.3,D,Ideal,VS1,596
15187,0.3,D,Ideal,VS1,605
15188,0.3,D,Ideal,VS1,621
15189,0.3,D,Ideal,VS1,468
15190,0.3,D,Ideal,VS1,478
15191,0.3,D,Ideal,VS1,557
15192,0.3,D,Ideal,VS1,560
15193,0.3,D,Ideal,VS1,600
15194,0.3,D,Very Good,VS1,544
15195,0.3,D,Very Good,VS1,614
15196,0.3,D,Very Good,VS1,593
15197,0.3,D,Very Good,VS1,556
15198,0.3,D,Very Good,VS1,559
15199,0.3,D,Very Good,VS1,540
15200,0.3,D,Very Good,VS1,544
15201,0.3,D,Very Good,VS1,489
15202,0.3,D,Very Good,VS1,697
15203,0.3,D,Very Good,VS1,696
15204,0.3,D,Very Good,VS1,741
15205,0.3,D,Very Good,VS1,713
15206,0.3,D,Very Good,VS1,494
15207,0.3,D,Very Good,VS1,560
15208,0.3,D,Very Good,VS1,560
15209,0.3,D,Very Good,VS1,554
15210,0.3,D,Very Good,VS1,531
15211,0.3,D,Very Good,VS1,560
15212,0.3,D,Very Good,VS1,599
15213,0.3,D,Very Good,VS1,560
15214,0.3,D,Very Good,VS1,560
15215,0.3,D,Very Good,VS1,560
15216,0.3,D,Very Good,VS1,529
15217,0.3,D,Very Good,VS1,560
15218,0.3,D,Very Good,VS1,662
15219,0.3,D,Very Good,VS1,529
15220,0.3,D,Very Good,VS1,568
15221,0.3,D,Very Good,VS1,500
15222,0.3,D,Very Good,VS1,548
15223,0.3,D,Very Good,VS1,639
15224,0.3,D,Very Good,VS1,685
15225,0.3,D,Very Good,VS1,714
15226,0.3,D,Very Good,VS1,524
15227,0.3,D,Very Good,VS1,549
15228,0.3,D,Very Good,VS1,549
15229,0.3,D,Very Good,VS1,609
15230,0.3,D,Very Good,VS1,678
15231,0.3,D,Very Good,VS1,678
15232,0.3,D,Very Good,VS1,549
15233,0.3,D,Very Good,VS1,591
15234,0.3,D,Very Good,VS1,557
15235,0.3,D,Very Good,VS1,497
15236,0.3,D,Very Good,VS1,558
15237,0.3,D,Very Good,VS1,558
15238,0.3,D,Very Good,VS1,590
15239,0.3,D,Very Good,VS1,678
15240,0.3,D,Very Good,VS1,557
15241,0.3,D,Very Good,VS1,568
15242,0.3,D,Very Good,VS1,678
15243,0.3,D,Very Good,VS1,678
15244,0.3,D,Very Good,VS1,678
15245,0.3,D,Very Good,VS1,540
15246,0.3,D,Very Good,VS1,678
15247,0.3,D,Very Good,VS1,570
15248,0.3,D,Good,VS1,607
15249,0.3,D,Very Good,VS1,564
15250,0.3,E,Astor Ideal,VS1,825
15251,0.3,E,Good,VS1,544
15252,0.3,E,Good,VS1,544
15253,0.3,E,Good,VS1,454
15254,0.3,E,Good,VS1,485
15255,0.3,E,Good,VS1,490
15256,0.3,E,Good,VS1,585
15257,0.3,E,Good,VS1,553
15258,0.3,E,Good,VS1,490
15259,0.3,E,Ideal,VS1,562
15260,0.3,E,Ideal,VS1,583
15261,0.3,E,Ideal,VS1,580
15262,0.3,E,Ideal,VS1,567
15263,0.3,E,Ideal,VS1,576
15264,0.3,E,Ideal,VS1,553
15265,0.3,E,Ideal,VS1,569
15266,0.3,E,Ideal,VS1,573
15267,0.3,E,Ideal,VS1,613
15268,0.3,E,Ideal,VS1,562
15269,0.3,E,Ideal,VS1,578
15270,0.3,E,Ideal,VS1,575
15271,0.3,E,Ideal,VS1,580
15272,0.3,E,Ideal,VS1,613
15273,0.3,E,Ideal,VS1,569
15274,0.3,E,Ideal,VS1,567
15275,0.3,E,Ideal,VS1,585
15276,0.3,E,Ideal,VS1,613
15277,0.3,E,Ideal,VS1,578
15278,0.3,E,Ideal,VS1,613
15279,0.3,E,Ideal,VS1,613
15280,0.3,E,Ideal,VS1,571
15281,0.3,E,Ideal,VS1,578
15282,0.3,E,Ideal,VS1,585
15283,0.3,E,Ideal,VS1,562
15284,0.3,E,Ideal,VS1,597
15285,0.3,E,Ideal,VS1,567
15286,0.3,E,Ideal,VS1,608
15287,0.3,E,Ideal,VS1,567
15288,0.3,E,Ideal,VS1,567
15289,0.3,E,Ideal,VS1,613
15290,0.3,E,Ideal,VS1,576
15291,0.3,E,Ideal,VS1,580
15292,0.3,E,Ideal,VS1,562
15293,0.3,E,Ideal,VS1,567
15294,0.3,E,Ideal,VS1,564
15295,0.3,E,Ideal,VS1,613
